YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,COUNTYFIP,STRATA,GQ,PERNUM,PERWT,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,EDUC,EDUCD,EMPSTAT,EMPSTATD,CLASSWKR,CLASSWKRD,OCC,INDNAICS,INCTOT,INCWAGE,POVERTY,SEI,MIGPLAC1,MIGCOUNTY1,MIGTYPE1,PWSTATE2,PWCOUNTY,TRANWORK,TRANTIME
2014,201401,1071313,1274066,36,2014010713131,42,101,320642,1,1,36,2,27,6,1,100,0,0,11,114,1,10,2,23,1650,622,45000,45000,370,80,24,510,3,42,101,37,50
2014,201401,1071730,1285531,33,2014010717301,42,101,320642,1,2,111,1,29,6,1,100,0,0,10,101,1,10,2,22,800,52M2,55000,55000,450,78,34,7,2,42,91,10,35
2014,201401,1072196,1298093,49,2014010721961,42,101,320642,1,1,49,2,26,6,1,100,0,0,11,114,1,10,2,22,5700,611M3,11504,11500,94,61,11,1,3,42,91,10,20
2014,201401,1072196,1298093,49,2014010721961,42,101,320642,1,2,130,1,26,6,6,620,0,0,10,101,1,10,2,22,2200,611M1,30650,30500,251,84,37,63,2,42,101,32,60
2014,201401,1073422,1329750,144,2014010734221,42,101,320642,1,1,144,1,30,1,1,100,0,0,10,101,1,10,2,22,9130,484,58000,58000,467,15,34,5,4,42,45,10,30
2014,201401,1073530,1333214,164,2014010735301,42,101,320442,1,1,164,1,32,3,1,100,2,200,5,50,1,10,2,22,7150,8111Z,6000,6000,49,19,12,99,2,42,101,60,60
2014,201401,1074323,1353751,75,2014010743231,42,101,320942,1,2,244,2,26,6,1,100,0,0,11,114,1,10,2,23,1060,622,50000,50000,409,65,34,15,4,42,101,32,15
2014,201401,1074490,1357996,77,2014010744901,42,101,320942,1,3,72,2,23,6,1,100,0,0,10,101,1,10,2,27,4430,712,6300,5000,52,19,26,139,4,42,101,80,0
2014,201401,1074778,1365560,95,2014010747781,42,101,321142,1,2,68,2,23,6,1,100,0,0,10,101,1,10,2,22,3255,622,45000,45000,501,46,34,0,2,42,101,32,60
2014,201401,1074778,1365560,95,2014010747781,42,101,321142,1,3,165,2,26,6,1,100,0,0,10,101,1,10,2,22,735,5413,40000,40000,328,81,34,0,2,42,101,32,60
2014,201401,1074954,1370121,238,2014010749541,42,101,320242,1,2,426,1,26,6,2,200,0,0,10,101,1,10,2,22,5300,7211,21000,21000,329,44,12,0,9,42,101,10,10
2014,201401,1075156,1374720,178,2014010751561,42,101,320942,1,1,178,1,23,6,1,100,1,100,10,101,1,10,2,22,1965,611M1,25000,25000,203,53,10,3,2,42,101,36,20
2014,201401,1075156,1374720,178,2014010751561,42,101,320942,1,2,175,2,24,6,8,802,0,0,10,101,1,10,1,14,10,5418,9000,3000,73,68,34,5,4,42,101,80,0
2014,201401,1076000,1396645,90,2014010760001,42,101,320942,1,2,156,2,28,6,1,100,0,0,10,101,1,10,2,23,2010,813M,15000,15000,123,64,37,119,2,42,101,32,30
2014,201401,1076288,1404959,95,2014010762881,42,101,320142,1,1,94,1,27,6,1,100,0,0,11,114,1,10,2,28,3740,92MP,45000,45000,367,37,36,1,2,42,101,10,20
2014,201401,1076338,1406020,81,2014010763381,42,101,320842,4,1,81,1,20,6,1,100,0,0,6,65,1,10,2,22,740,4236,4000,4000,0,66,34,19,4,34,15,10,5
2014,201401,1078191,1453633,111,2014010781911,42,101,320742,4,1,111,2,20,6,8,890,1,100,6,63,1,10,2,22,4150,722Z,5000,5000,0,15,10,5,4,42,101,60,5
2014,201401,1078985,1473637,172,2014010789851,42,101,321042,1,5,216,2,22,6,2,200,0,0,7,71,1,10,2,22,5940,522M,25000,25000,329,44,621,0,5,42,101,10,35
2014,201401,1079384,1483955,98,2014010793841,42,101,321142,1,1,98,1,28,2,6,610,0,0,11,114,1,10,2,29,4030,722Z,3000,3000,18,15,525,0,5,42,101,10,25
2015,201501,1029999,9477,147,2015010299991,42,101,320942,1,1,147,2,28,1,1,100,0,0,11,116,1,10,2,22,3255,622,150000,150000,501,46,24,31,2,42,101,60,15
2015,201501,1029999,9477,147,2015010299991,42,101,320942,1,2,126,1,32,1,1,100,0,0,11,115,1,10,2,22,3060,622,78000,65000,501,92,24,31,2,42,101,10,30
2015,201501,1030075,11552,133,2015010300751,42,101,320942,1,1,133,1,24,6,6,600,0,0,10,101,1,10,2,23,60,813M,5300,5300,43,82,4,19,2,42,101,60,20
2015,201501,1030852,31612,89,2015010308521,42,101,320542,1,3,108,1,42,6,1,100,0,0,6,65,1,10,1,13,2860,5419Z,3100,0,25,31,15,3,2,34,15,10,45
2015,201501,1031577,49162,138,2015010315771,42,101,320542,1,1,138,1,33,1,1,100,0,0,7,71,1,10,2,23,5020,5614,20000,20000,336,45,13,0,2,42,101,36,25
2015,201501,1031577,49162,138,2015010315771,42,101,320542,1,2,199,2,37,1,1,100,0,0,10,101,1,10,2,23,420,813M,44000,44000,336,68,13,0,2,42,101,60,1
2015,201501,1031716,52711,160,2015010317161,42,101,320842,1,2,275,2,23,6,2,200,0,0,7,71,1,10,2,23,2540,611M3,8100,8100,57,65,13,0,2,42,101,32,50
2015,201501,1031743,53291,86,2015010317431,42,101,320942,1,1,86,1,26,6,1,100,0,0,10,101,1,10,2,22,20,42393,144500,140000,501,68,25,25,2,34,7,10,15
2015,201501,1031943,58990,82,2015010319431,42,101,320742,1,1,82,2,62,6,2,200,0,0,10,101,1,10,2,23,2300,6244,35000,35000,179,72,699,0,5,42,101,36,15
2015,201501,1032436,72071,100,2015010324361,42,101,320942,1,2,177,1,36,6,1,100,0,0,6,65,1,10,2,22,1540,33641M1,65000,65000,501,67,435,0,5,42,101,10,70
2015,201501,1032503,73949,93,2015010325031,42,101,320942,1,2,88,1,26,6,1,100,0,0,11,115,1,10,2,22,3060,6214,1000,1000,8,92,36,5,3,42,101,60,15
2015,201501,1032846,82734,77,2015010328461,42,101,320742,1,1,77,1,56,1,2,200,0,0,7,71,1,10,2,23,4220,6243,30000,30000,347,9,51,0,9,42,101,32,60
2015,201501,1032846,82734,77,2015010328461,42,101,320742,1,2,60,2,47,1,2,200,0,0,7,71,1,10,2,28,8300,6231,25000,25000,347,15,51,0,9,42,101,32,40
2015,201501,1032987,86233,68,2015010329871,42,101,320642,1,1,68,1,34,6,1,100,0,0,7,71,1,10,1,14,410,531,32000,20000,259,32,48,453,2,42,101,80,0
2015,201501,1033042,87637,29,2015010330421,42,101,320642,4,1,29,1,19,6,1,100,0,0,7,71,1,10,2,23,2200,611M1,280,280,0,84,11,1,3,42,101,80,0
2015,201501,1033043,87656,141,2015010330431,42,101,320942,1,2,145,2,60,6,1,100,0,0,11,114,1,10,2,22,710,5416,35000,35000,284,86,36,47,3,36,61,60,10
2015,201501,1033746,105816,444,2015010337461,42,101,320942,1,1,445,1,29,1,1,100,0,0,10,101,1,10,2,22,840,5413,62000,62000,501,68,34,5,4,42,91,10,35
2015,201501,1034116,114952,94,2015010341161,42,101,320642,1,1,94,1,55,6,1,100,0,0,6,63,1,10,2,22,6260,23,29700,26000,241,8,150,0,5,42,29,10,35
2015,201501,1034418,123102,422,2015010344181,42,101,320542,1,1,423,1,39,6,1,100,0,0,6,63,1,10,2,22,6355,23,40000,40000,302,44,34,7,2,42,101,10,20
2015,201501,1034418,123102,422,2015010344181,42,101,320542,1,3,452,1,30,6,1,100,0,0,7,71,1,10,2,22,6440,23,40000,40000,325,34,34,5,4,42,101,10,20
2015,201501,1034538,126600,55,2015010345381,42,101,320342,1,2,90,2,26,6,1,100,0,0,11,114,1,10,2,25,740,928P,60000,60000,487,66,34,15,4,42,101,10,40
2015,201501,1034897,135844,192,2015010348971,42,101,320942,1,1,193,1,31,6,2,200,0,0,10,101,1,10,2,22,840,722Z,60000,60000,487,68,9,3,2,42,101,10,15
2015,201501,1035111,140972,106,2015010351111,42,101,321042,1,1,105,2,39,1,4,400,0,0,11,116,1,10,2,28,2200,611M1,22000,16000,202,84,500,0,5,42,101,60,30
2015,201501,1035111,140972,106,2015010351111,42,101,321042,1,2,115,1,39,1,4,400,0,0,10,101,1,10,2,22,1020,334M2,10000,10000,202,65,500,0,5,42,101,60,25
2015,201501,1035760,158200,79,2015010357601,42,101,320942,1,3,121,2,26,6,1,100,0,0,7,71,1,10,2,22,5860,5411,12000,12000,501,44,34,15,4,42,101,60,15
2015,201501,1036870,187607,71,2015010368701,42,101,320442,4,1,71,2,19,6,1,100,0,0,7,71,1,10,2,23,726,5614,8200,8200,0,47,25,0,2,42,101,60,10
2015,201501,1037224,196859,189,2015010372241,42,101,320242,1,1,189,2,46,4,2,200,0,0,11,114,1,10,2,23,420,6241,51000,45500,347,68,501,0,5,42,101,80,0
2015,201501,1037224,196859,189,2015010372241,42,101,320242,1,2,214,2,18,6,2,200,0,0,6,63,1,10,2,22,4720,4451,4000,4000,347,44,501,0,5,42,101,80,0
2015,201501,1037344,199984,203,2015010373441,42,101,320842,1,3,388,1,44,6,2,200,0,0,6,63,1,10,2,22,9120,485M,16700,16700,136,24,25,0,9,36,47,10,90
2015,201501,1037453,202760,202,2015010374531,42,101,320442,1,3,404,1,32,6,2,200,0,0,5,50,1,10,2,22,4700,4451,104000,104000,501,68,34,25,4,42,101,32,20
2015,201501,1038042,218632,502,2015010380421,42,101,320542,1,1,503,1,26,6,1,100,2,200,6,63,1,10,2,22,7750,23,35000,25000,214,18,55,79,2,34,7,10,40
2015,201501,1039141,247296,297,2015010391411,42,101,320942,1,1,297,1,39,6,6,664,0,0,10,101,1,10,2,22,50,3254,9300,9000,75,72,11,1,3,42,91,37,45
2015,201501,1039459,255572,97,2015010394591,42,101,320942,1,1,97,2,29,6,6,610,0,0,11,115,1,10,2,22,3060,622,56050,56000,455,92,25,0,2,42,101,60,10
2015,201501,1039850,265129,149,2015010398501,42,101,320542,1,1,149,1,37,1,4,400,0,0,0,2,1,10,1,14,310,722Z,9000,9000,77,68,36,61,3,42,101,60,5
2015,201501,1039850,265129,149,2015010398501,42,101,320542,1,2,215,2,36,1,4,400,0,0,0,2,1,10,1,14,4030,722Z,5700,5700,77,15,36,61,3,42,101,60,5
2015,201501,1040310,277243,96,2015010403101,42,101,320942,1,2,99,2,29,1,6,610,0,0,11,114,1,10,2,22,565,221MP,77000,77000,501,63,6,25,2,42,101,60,50
2015,201501,1040473,281016,40,2015010404731,42,101,320142,1,3,75,2,51,3,1,100,0,0,6,63,1,10,2,22,4600,6244,27200,17000,284,26,45,51,2,45,51,60,1
2015,201501,1040901,291657,72,2015010409011,42,101,320642,1,1,72,2,24,6,1,100,0,0,10,101,1,10,2,22,50,443142,40000,40000,324,72,37,119,2,42,101,80,0
2015,201501,1041174,298801,129,2015010411741,42,101,320942,1,3,226,1,26,6,1,100,0,0,10,101,1,10,2,22,3310,6212,208000,160000,501,48,34,0,2,42,0,10,20
2015,201501,1041174,298801,129,2015010411741,42,101,320942,1,4,224,1,25,6,1,100,0,0,10,101,1,10,2,22,1460,3345,48000,48000,390,82,39,113,2,42,101,60,10
2015,201501,1041473,306337,160,2015010414731,42,101,320642,1,2,178,2,50,1,4,400,0,0,11,116,1,10,2,22,840,5614,475000,408000,501,68,34,39,4,36,61,37,149
2015,201501,1041486,306498,47,2015010414861,42,101,320642,1,9,60,2,42,6,1,100,0,0,7,71,1,10,2,22,4110,722Z,11500,1500,93,16,34,0,2,42,101,60,20
2015,201501,1041601,309239,47,2015010416011,42,101,320142,1,1,47,1,24,6,1,100,0,0,6,63,1,10,2,25,3800,92MP,55000,55000,446,34,34,0,2,42,101,10,15
2015,201501,1041613,309519,49,2015010416131,42,101,320842,4,1,49,1,44,6,1,100,1,100,6,64,1,10,2,23,2040,8131,23700,22500,192,52,621,0,5,42,101,60,20
2015,201501,1041666,310906,84,2015010416661,42,101,320542,1,1,84,1,33,6,1,100,0,0,10,101,1,10,2,22,4820,522M,86000,80000,501,73,49,35,2,42,101,10,10
2015,201501,1041802,314381,74,2015010418021,42,101,320942,1,2,83,1,27,6,1,100,0,0,11,114,1,10,2,23,2040,8131,20000,20000,162,52,41,51,2,42,101,50,20
2015,201501,1042050,320488,75,2015010420501,42,101,321142,1,2,51,2,30,6,4,400,0,0,11,116,1,10,2,22,3060,622,70000,70000,501,92,25,0,9,42,101,10,60
2015,201501,1042213,325569,45,2015010422131,42,101,321042,4,1,45,2,19,6,1,100,0,0,7,71,1,10,2,23,726,5614,8200,8200,0,47,25,0,2,42,101,60,10
2015,201501,1043573,359082,54,2015010435731,42,101,320942,1,2,91,2,24,6,6,640,0,0,10,101,1,10,2,23,1820,5417,35000,35000,284,81,25,0,2,42,101,32,50
2015,201501,1044430,381423,65,2015010444301,42,101,320742,1,1,65,1,49,2,6,610,0,0,10,101,1,10,2,22,1006,5415,116000,110000,501,65,150,0,5,42,101,36,20
2015,201501,1044459,382061,41,2015010444591,42,101,320742,4,1,41,1,44,6,1,100,1,100,6,64,1,10,2,23,2040,8131,23700,22500,192,52,621,0,5,42,101,60,20
2015,201501,1044796,390981,118,2015010447961,42,101,321042,1,1,117,2,26,6,6,620,0,0,11,114,1,10,2,22,4830,611M3,40000,40000,324,60,36,61,3,42,101,32,35
2015,201501,1045571,410272,289,2015010455711,42,101,320342,1,1,289,1,40,6,2,200,0,0,6,63,1,10,2,25,3930,923,62000,62000,501,8,36,0,2,42,101,10,90
2015,201501,1045765,415334,147,2015010457651,42,101,321042,1,1,148,1,44,2,6,640,0,0,6,63,1,10,2,22,8140,3366,48000,48000,389,24,419,0,5,34,0,10,15
2015,201501,1045765,415334,147,2015010457651,42,101,321042,1,2,258,1,44,2,6,640,0,0,6,63,1,10,2,22,8140,3366,18000,18000,146,24,419,0,5,42,101,10,20
2015,201501,1045820,416599,469,2015010458201,42,101,320742,4,1,469,2,18,6,1,100,0,0,6,65,1,10,2,23,726,5614,8200,8200,0,47,23,1,2,42,101,60,10
2015,201501,1046519,434288,69,2015010465191,42,101,320142,1,2,88,2,27,4,1,100,0,0,11,114,1,10,2,22,2630,3399ZM,50000,50000,406,73,36,47,3,42,101,80,0
2015,201501,1046831,442320,89,2015010468311,42,101,320942,1,1,88,2,28,6,1,100,0,0,11,114,1,10,2,22,1760,611M1,100000,100000,501,80,9,11,2,42,101,39,1
2015,201501,1046848,442670,117,2015010468481,42,101,320642,1,1,117,1,28,6,1,100,1,100,11,115,1,10,2,23,3060,622,12000,12000,97,92,17,31,2,42,101,10,20
2015,201501,1048109,474964,75,2015010481091,42,101,321142,1,1,75,2,28,6,2,200,0,0,10,101,1,10,2,22,800,5412,75000,75000,501,78,6,37,2,42,101,36,25
2015,201501,1048379,481933,153,2015010483791,42,101,321142,1,1,153,2,28,6,1,100,0,0,10,101,1,10,2,22,120,45211,30000,30000,243,68,48,453,2,42,101,60,5
2015,201501,1048432,483322,86,2015010484321,42,101,320942,1,1,86,2,33,1,1,100,0,0,11,114,1,10,2,23,2825,813M,1500,1500,501,82,48,303,2,42,101,80,0
2015,201501,1048432,483322,86,2015010484321,42,101,320942,1,2,81,1,33,1,1,100,0,0,11,116,1,10,2,22,2200,611M1,78000,78000,501,84,48,303,2,42,101,60,10
2015,201501,1048967,496866,55,2015010489671,42,101,320942,4,1,55,2,28,6,1,100,4,414,11,114,1,10,2,23,5860,622,22600,22500,0,44,36,61,3,42,101,60,5
2015,201501,1049931,522000,89,2015010499311,42,101,320942,1,2,132,1,30,6,1,100,0,0,11,114,1,10,2,22,840,524,6000,6000,49,68,6,77,2,42,101,60,15
2015,201501,1050617,539012,50,2015010506171,42,101,321042,1,1,50,1,29,6,1,100,0,0,6,63,1,10,2,22,1920,325M,54000,48000,438,53,34,15,4,42,29,10,25
2015,201501,1050687,541488,63,2015010506871,42,101,320542,4,1,63,1,44,6,1,100,1,100,6,64,1,10,2,23,2040,8131,23700,22500,192,52,621,0,5,42,101,60,20
2015,201501,1051440,560896,92,2015010514401,42,101,320942,1,1,92,2,50,1,6,610,0,0,10,101,1,10,2,22,50,44611,166000,166000,501,72,53,33,2,42,101,32,25
2015,201501,1051646,566005,70,2015010516461,42,101,321042,1,1,69,1,29,6,1,100,0,0,10,101,1,10,2,22,1050,443142,54010,54000,438,65,34,27,4,42,101,36,20
2015,201501,1052497,588220,50,2015010524971,42,101,320942,1,1,49,2,23,6,1,100,0,0,10,101,1,10,2,22,4150,722Z,14000,14000,113,15,36,0,2,42,101,60,25
2015,201501,1052497,588220,50,2015010524971,42,101,320942,1,2,89,2,24,6,1,100,0,0,10,101,1,10,2,22,1300,3254,20000,20000,162,90,36,0,2,42,17,60,25
2015,201501,1052700,593482,143,2015010527001,42,101,320942,1,1,142,1,29,6,4,400,0,0,11,116,1,10,2,22,1006,522M,50000,50000,406,65,500,0,5,42,101,32,20
2015,201501,1052816,596239,98,2015010528161,42,101,320142,1,1,98,2,46,4,2,200,0,0,11,114,1,10,2,23,800,4481,40000,40000,324,78,34,5,4,42,17,10,15
2015,201501,1053682,618840,178,2015010536821,42,101,320242,1,3,157,1,18,6,1,100,1,100,4,40,1,10,2,22,5620,4451,2700,2700,57,44,429,0,5,42,101,10,20
2015,201501,1053982,625949,55,2015010539821,42,101,320442,1,2,116,2,22,6,7,700,4,460,6,63,1,10,2,22,3640,6212,600,600,74,38,36,81,3,42,101,32,42
2015,201501,1054377,636028,41,2015010543771,42,101,320942,1,1,41,1,25,6,1,100,0,0,11,115,1,10,2,25,2105,92MP,100000,100000,501,93,12,0,9,42,101,60,7
2015,201501,1054607,641605,86,2015010546071,42,101,320942,1,1,86,2,23,6,1,100,0,0,10,101,1,10,2,22,3300,622,27500,27500,223,48,36,87,4,42,101,60,10
2015,201501,1054607,641605,86,2015010546071,42,101,320942,1,2,141,1,26,6,1,100,0,0,10,101,1,10,2,22,1460,3345,48000,48000,389,82,36,87,4,42,17,10,45
2015,201501,1055211,657330,82,2015010552111,42,101,320942,1,1,82,1,37,1,1,100,0,0,11,115,1,10,2,23,3060,611M1,203000,200000,501,92,4,13,2,42,101,10,30
2015,201501,1055211,657330,82,2015010552111,42,101,320942,1,2,104,2,43,1,1,100,0,0,11,115,1,10,2,23,3060,611M1,165000,165000,501,92,4,13,2,42,101,10,30
2015,201501,1055509,665027,107,2015010555091,42,101,320842,4,1,107,2,18,6,1,100,0,0,7,71,1,10,2,22,4720,722Z,2000,2000,0,44,44,9,4,42,101,60,10
2015,201501,1055874,674269,74,2015010558741,42,101,320642,1,1,74,2,29,4,1,100,0,0,7,71,1,10,2,22,4120,5615,25000,25000,153,11,6,85,2,42,101,10,10
2015,201501,1055874,674269,74,2015010558741,42,101,320642,1,3,70,1,35,6,1,100,0,0,11,116,1,10,2,22,3000,62131,20000,20000,162,75,6,85,2,42,101,10,5
2015,201501,1056195,682424,143,2015010561951,42,101,320942,1,1,143,2,23,6,1,100,0,0,10,101,1,10,2,22,4150,722Z,30000,30000,243,15,17,31,2,42,101,50,10
2015,201501,1056195,682424,143,2015010561951,42,101,320942,1,2,231,1,25,6,1,100,0,0,10,101,1,10,2,22,4040,722Z,40000,40000,324,19,17,31,2,42,101,50,10
2015,201501,1056399,687822,96,2015010563991,42,101,321042,1,2,80,1,27,1,1,100,0,0,11,114,1,10,2,23,2000,611M1,46000,46000,501,65,39,35,2,27,0,70,10
2015,201501,1056597,693339,66,2015010565971,42,101,320942,1,2,88,2,30,6,4,400,0,0,11,115,1,10,2,22,2850,5111Z,102000,102000,501,76,34,21,2,42,101,80,0
2015,201501,1056747,696951,138,2015010567471,42,101,320642,1,1,138,1,36,4,1,100,0,0,11,116,1,10,2,23,3060,622,90000,90000,501,92,51,0,9,42,101,10,30
2015,201501,1056858,699650,300,2015010568581,42,101,320942,1,1,299,1,30,1,1,100,2,200,11,115,1,10,2,22,2025,6214,350,350,242,64,51,760,3,42,91,32,30
2015,201501,1056858,699650,300,2015010568581,42,101,320942,1,2,155,2,27,1,1,100,0,0,10,101,1,10,2,22,3400,621M,38000,38000,242,48,51,760,3,51,760,10,35
2015,201501,1057025,703724,217,2015010570251,42,101,320942,1,1,217,1,32,1,1,100,0,0,11,115,1,10,2,22,840,52M2,205000,205000,501,68,25,25,2,42,101,32,20
2015,201501,1057025,703724,217,2015010570251,42,101,320942,1,2,236,2,32,1,1,100,0,0,10,101,1,10,2,22,1030,5111Z,60000,60000,501,65,25,25,2,42,101,80,0
2015,201501,1057819,726091,91,2015010578191,42,101,320642,1,1,91,1,25,6,1,100,0,0,10,101,1,10,2,22,800,531,40000,40000,324,78,34,15,4,42,91,37,15
2015,201501,1057905,728434,95,2015010579051,42,101,320942,1,1,95,2,22,6,4,400,0,0,10,101,1,10,2,27,2200,611M1,20030,20000,162,84,4,13,2,42,101,60,20
2015,201501,1058140,733973,59,2015010581401,42,101,321042,1,2,104,1,22,6,1,100,0,0,10,101,1,10,2,22,3620,6214,10000,10000,81,38,36,85,3,42,101,32,50
2015,201501,1058194,735409,367,2015010581941,42,101,320642,1,3,560,2,26,6,1,100,0,0,10,101,1,10,2,22,2200,611M1,18000,18000,146,84,34,39,4,42,101,10,50
2015,201501,1058450,742080,82,2015010584501,42,101,320642,1,1,82,2,26,6,1,100,0,0,11,116,1,10,2,22,3160,622,10000,10000,81,58,12,31,2,42,101,37,60
2015,201501,1058989,755762,34,2015010589891,42,101,320342,1,1,34,1,34,6,1,100,0,0,10,101,1,10,2,22,230,611M1,40000,40000,324,72,34,7,2,42,91,10,45
2015,201501,1059107,759056,146,2015010591071,42,101,320942,1,2,204,1,31,6,6,669,0,0,10,101,1,10,2,22,120,52M2,85000,85000,501,68,36,61,3,42,101,60,20
2015,201501,1060436,793277,80,2015010604361,42,101,320942,1,3,85,2,27,6,1,100,0,0,10,101,1,10,2,25,3258,611M1,10800,10800,87,46,41,51,2,42,101,10,10
2015,201501,1060847,803919,32,2015010608471,42,101,320642,4,1,32,2,19,6,1,100,0,0,7,71,1,10,2,23,726,5614,8200,8200,0,47,25,0,2,42,101,60,10
2015,201501,1060976,807003,160,2015010609761,42,101,320542,1,1,161,1,30,6,1,100,0,0,11,115,1,10,2,23,2200,611M1,50000,50000,406,84,47,0,2,42,101,36,40
2015,201501,1060976,807003,160,2015010609761,42,101,320542,1,2,226,2,26,6,1,100,0,0,11,115,1,10,2,22,3050,44611,120000,120000,501,82,47,0,2,42,101,60,10
2015,201501,1061284,815258,88,2015010612841,42,101,320942,1,1,88,1,27,6,5,500,0,0,11,114,1,10,2,22,1600,311M2,50000,50000,406,80,501,0,5,42,101,36,20
2015,201501,1061287,815363,278,2015010612871,42,101,320642,1,1,277,1,32,1,1,100,0,0,6,65,1,10,2,25,5700,928P,100000,100000,375,61,51,0,2,34,5,10,60
2015,201501,1061478,819970,60,2015010614781,42,101,320642,1,1,60,2,22,6,1,100,0,0,8,81,1,10,2,23,4720,488,24000,24000,194,44,36,0,9,42,101,10,10
2015,201501,1061478,819970,60,2015010614781,42,101,320642,1,2,80,1,30,6,1,100,0,0,10,101,1,10,2,25,565,928P,50000,50000,406,63,36,0,9,42,101,10,30
2015,201501,1061583,822105,84,2015010615831,42,101,320242,1,1,84,2,62,1,1,100,0,0,11,114,1,10,2,27,3030,6231,73000,73000,501,39,34,7,2,34,0,10,50
2015,201501,1061583,822105,84,2015010615831,42,101,320242,1,2,71,1,62,1,1,100,0,0,8,81,1,10,2,25,530,3399ZM,78000,78000,501,77,34,7,2,42,101,37,40
2015,201501,1061608,822680,150,2015010616081,42,101,320542,1,2,245,1,23,6,1,100,2,200,8,81,1,10,2,22,4710,42S,4000,4000,25,68,110,0,5,34,7,10,60
2015,201501,1061615,822853,169,2015010616151,42,101,320942,1,1,169,2,27,6,4,400,0,0,11,115,1,10,2,23,3060,622,52000,52000,422,92,37,63,2,42,101,32,20
2015,201501,1062190,837643,143,2015010621901,42,101,320142,1,1,143,2,35,4,7,700,2,200,11,114,1,10,2,22,2105,5411,24180,24000,196,93,110,0,5,42,101,36,60
2015,201501,1062321,841079,46,2015010623211,42,101,320842,1,2,122,2,19,6,1,100,0,0,7,71,1,10,2,22,4965,611M1,5000,5000,41,47,34,39,4,42,91,37,40
2015,201501,1063166,861310,53,2015010631661,42,101,320842,1,1,53,2,20,6,6,600,0,0,6,63,1,10,2,27,2200,611M1,20000,20000,162,84,34,5,4,42,101,60,25
2015,201501,1063166,861310,53,2015010631661,42,101,320842,1,2,80,2,20,6,6,610,0,0,6,63,1,10,2,22,4110,722Z,3000,3000,24,16,34,5,4,42,101,60,25
2015,201501,1063182,861761,181,2015010631821,42,101,321042,1,1,181,1,34,2,6,610,0,0,11,116,1,10,2,27,1760,611M1,12600,12600,102,80,521,0,5,42,101,35,30
2015,201501,1063186,861885,166,2015010631861,42,101,320942,1,3,288,2,24,6,1,100,0,0,10,101,1,10,2,23,3255,622,55000,55000,447,46,34,15,4,42,101,32,40
2015,201501,1063400,867356,110,2015010634001,42,101,320642,1,1,111,2,29,6,1,100,0,0,10,101,1,10,2,22,1760,3254,52000,52000,422,80,10,3,2,42,91,10,40
2015,201501,1064612,898046,118,2015010646121,42,101,320942,1,1,118,2,28,6,1,100,0,0,11,114,1,10,2,28,1420,2213M,27330,27300,221,87,37,63,2,42,101,60,20
2015,201501,1064821,903605,343,2015010648211,42,101,320442,1,2,779,2,27,6,2,200,0,0,10,101,1,10,2,22,2320,6111,40000,40000,265,72,32,3,2,42,101,32,90
2015,201501,1065050,909812,187,2015010650501,42,101,320542,1,2,270,1,23,6,1,100,0,0,10,101,1,10,2,22,4030,722Z,26500,26500,215,15,34,3,4,42,101,60,15
2015,201501,1065116,911621,85,2015010651161,42,101,320942,1,1,85,2,29,6,1,100,0,0,11,115,1,10,2,22,3255,6216,64000,64000,501,46,41,51,2,41,5,10,20
2015,201501,1066065,934410,42,2015010660651,42,101,321042,1,2,75,2,21,6,1,100,0,0,6,63,1,10,2,22,1005,5415,20000,20000,162,65,6,85,2,42,101,60,15
2015,201501,1066396,942659,89,2015010663961,42,101,320342,1,1,89,2,36,1,2,200,0,0,10,101,1,10,2,25,120,923,64000,64000,412,68,34,5,4,34,7,10,30
2015,201501,1066396,942659,89,2015010663961,42,101,320342,1,2,95,1,31,1,2,200,2,200,6,65,1,10,2,22,4530,531,35000,35000,412,4,34,5,4,42,101,10,30
2015,201501,1066419,943063,96,2015010664191,42,101,320642,1,2,86,2,18,6,2,200,0,0,6,63,1,10,2,22,4720,446Z,14200,3000,304,44,45,0,2,42,91,32,90
2015,201501,1066961,957756,104,2015010669611,42,101,320842,1,1,104,2,27,6,1,100,0,0,11,114,1,10,2,22,1550,611M1,3000,3000,24,62,36,85,3,42,101,10,5
2015,201501,1066982,958365,484,2015010669821,42,101,320242,1,1,483,1,31,6,7,700,0,0,2,22,1,10,2,22,6515,23,1500,1500,12,15,699,0,5,42,101,10,15
2015,201501,1067315,966668,142,2015010673151,42,101,320942,1,1,143,2,62,4,1,100,0,0,11,116,1,10,2,22,3258,622,81000,81000,501,46,34,0,2,42,91,10,35
2015,201501,1067626,974590,60,2015010676261,42,101,320942,1,1,59,2,61,5,1,100,0,0,10,101,1,10,1,13,4650,8129,43600,0,354,26,9,3,2,42,101,70,15
2015,201501,1067891,981689,136,2015010678911,42,101,320242,1,2,109,1,38,1,6,610,0,0,11,115,1,10,2,22,3060,622,37500,37500,501,92,51,0,9,42,101,37,50
2015,201501,1068155,988310,214,2015010681551,42,101,320542,1,1,214,1,38,6,1,100,2,200,1,17,1,10,2,22,2910,711,18000,18000,146,50,110,0,5,42,101,60,15
2015,201501,1068490,997130,108,2015010684901,42,101,320942,1,1,108,2,46,4,1,100,0,0,11,115,1,10,2,23,3060,6211,140000,130000,501,92,6,37,2,42,101,10,30
