YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,COUNTYFIP,STRATA,GQ,PERNUM,PERWT,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,EDUC,EDUCD,EMPSTAT,EMPSTATD,CLASSWKR,CLASSWKRD,OCC,INDNAICS,INCTOT,INCWAGE,POVERTY,SEI,MIGPLAC1,MIGCOUNTY1,MIGTYPE1,PWSTATE2,PWCOUNTY,TRANWORK,TRANTIME
2006,200601,1057152,997483,132,2006010571521,42,101,410942,1,1,133,1,55,1,1,100,0,0,6,62,1,10,2,22,3920,611M1,25000,25000,394,18,42,101,3,42,101,10,5
2006,200601,1057152,997483,132,2006010571521,42,101,410942,1,2,150,2,55,1,1,100,0,0,6,62,1,10,2,22,5120,5411,27000,27000,394,51,42,101,3,42,101,60,15
2006,200601,1057848,1013768,88,2006010578481,42,101,410642,1,1,86,1,61,4,2,200,0,0,6,62,1,10,2,22,4220,722Z,6700,6700,65,9,42,101,3,42,45,32,112
2006,200601,1057862,1014094,157,2006010578621,42,101,410142,1,1,171,1,37,1,1,100,0,0,7,71,1,10,1,13,6260,23,12000,0,50,8,42,101,3,42,101,10,30
2006,200601,1057876,1014373,135,2006010578761,42,101,411142,1,2,224,1,37,6,2,200,0,0,6,65,1,10,2,22,5620,622,13000,13000,126,44,42,101,3,42,101,36,90
2006,200601,1058084,1019427,119,2006010580841,42,101,410642,1,2,123,2,52,1,1,100,0,0,4,40,1,10,2,22,5240,4451,15000,15000,112,44,42,101,3,42,91,32,20
2006,200601,1058227,1023045,114,2006010582271,42,101,410442,1,1,111,2,49,4,1,100,0,0,6,62,1,10,2,22,5260,6211,4000,4000,38,44,42,101,3,42,101,80,0
2006,200601,1058324,1025589,108,2006010583241,42,101,410642,2,5,104,1,28,6,1,100,0,0,6,61,1,10,2,22,4720,4451,10800,10800,105,44,6,0,1,42,101,50,10
2006,200601,1058343,1025957,125,2006010583431,42,101,410742,4,1,125,1,18,6,1,100,0,0,6,62,1,10,2,22,4030,722Z,8000,8000,0,15,42,29,4,10,3,10,35
2006,200601,1058481,1028955,89,2006010584811,42,101,410442,1,1,87,2,54,5,2,200,0,0,6,62,1,10,2,22,4010,3254,37000,37000,501,68,42,101,3,42,101,80,0
2006,200601,1058821,1036417,56,2006010588211,42,101,410142,1,1,55,2,24,6,1,100,0,0,6,65,1,10,2,28,9000,8129,47000,47000,455,68,42,101,3,42,101,10,45
2006,200601,1058883,1037928,210,2006010588831,42,101,410642,1,1,207,1,53,6,2,200,0,0,6,61,1,10,2,22,9120,6111,32000,32000,311,24,42,101,3,42,101,10,45
2006,200601,1058887,1038052,170,2006010588871,42,101,410942,1,1,172,1,26,6,1,100,0,0,10,101,1,10,2,22,1420,5413,38130,38000,373,87,34,5,4,42,91,10,35
2006,200601,1058887,1038052,170,2006010588871,42,101,410942,1,2,262,2,28,6,1,100,0,0,10,101,1,10,2,22,1610,3254,45000,45000,436,80,34,5,4,42,91,10,35
2006,200601,1058887,1038052,170,2006010588871,42,101,410942,1,3,261,2,23,6,1,100,0,0,10,101,1,10,2,22,4620,713Z,26100,26100,253,52,34,5,4,42,101,10,15
2006,200601,1058900,1038378,294,2006010589001,42,101,410542,1,1,315,1,30,6,7,700,4,498,0,2,1,10,2,23,9600,4244,2200,1200,21,18,25,25,3,42,101,35,25
2006,200601,1059071,1042176,76,2006010590711,42,101,410942,1,1,77,2,24,6,1,100,0,0,11,114,1,10,2,22,4150,722Z,28000,28000,268,15,6,75,3,42,101,10,25
2006,200601,1059088,1042472,256,2006010590881,42,101,410542,1,2,302,1,24,6,7,700,4,413,2,21,1,10,2,22,6260,23,7000,7000,97,8,42,101,3,42,101,10,15
2006,200601,1059088,1042472,256,2006010590881,42,101,410542,1,3,200,1,26,6,7,700,4,413,2,21,1,10,2,22,6260,23,9000,9000,87,8,42,101,3,42,101,10,115
2006,200601,1059195,1044801,135,2006010591951,42,101,411042,1,2,161,1,27,6,1,100,0,0,10,101,1,10,2,22,5300,7211,28600,14000,277,44,10,3,2,42,101,10,20
2006,200601,1059284,1046579,164,2006010592841,42,101,411142,1,1,161,2,44,4,2,200,0,0,8,81,1,10,2,22,5700,611M1,37000,37000,362,61,42,101,3,42,101,32,25
2006,200601,1059435,1049994,97,2006010594351,42,101,410642,1,1,95,1,24,6,1,100,0,0,10,101,1,10,2,22,9130,722Z,9000,9000,87,15,42,29,4,42,91,10,30
2006,200601,1059834,1059086,420,2006010598341,42,101,410142,1,1,408,2,35,3,2,200,0,0,8,81,1,10,2,22,5810,5419Z,5300,3000,115,45,42,101,3,42,101,80,0
2006,200601,1059834,1059086,420,2006010598341,42,101,410142,1,4,549,2,57,5,2,200,0,0,8,81,1,10,2,22,4610,623M,18000,18000,115,13,42,101,3,42,91,10,15
2006,200601,1059894,1060592,45,2006010598941,42,101,411142,4,1,45,2,18,6,1,100,0,0,6,65,1,10,2,23,4110,722Z,5000,5000,0,16,42,101,3,42,101,60,5
2006,200601,1059934,1061353,334,2006010599341,42,101,410342,1,1,350,2,34,6,2,200,0,0,6,62,1,10,2,23,5900,52M2,25000,25000,156,45,42,101,3,42,101,32,90
2006,200601,1060024,1063327,137,2006010600241,42,101,410442,1,2,104,2,38,1,6,640,0,0,10,101,1,10,2,23,7750,32711,34000,34000,239,18,42,101,3,42,101,36,40
2006,200601,1060515,1075480,86,2006010605151,42,101,410942,1,1,87,2,33,6,1,100,0,0,10,101,1,10,2,22,5240,5191Z,165000,157000,501,44,13,121,2,42,101,80,0
2006,200601,1060515,1075480,86,2006010605151,42,101,410942,1,2,130,2,33,6,1,100,0,0,10,101,1,10,2,22,720,7211,48000,40000,501,68,42,101,3,42,101,60,30
2006,200601,1060648,1078910,107,2006010606481,42,101,411042,1,1,111,2,29,6,6,640,0,0,10,101,1,10,2,22,430,3391,84200,83000,501,68,42,45,4,34,23,10,60
2006,200601,1061000,1086530,118,2006010610001,42,101,410542,1,1,115,2,59,5,1,100,0,0,6,62,1,10,2,22,9620,3MS,16000,10000,144,8,34,1,2,34,7,10,60
2006,200601,1061295,1093354,150,2006010612951,42,101,410642,1,2,165,2,38,1,1,100,0,0,7,71,1,10,2,22,3530,6214,19200,19000,491,48,42,101,3,42,91,10,35
2006,200601,1061380,1095217,288,2006010613801,42,101,410942,1,1,290,2,23,6,1,100,0,0,10,101,1,10,2,22,530,5418,50000,50000,477,77,25,25,3,42,101,10,15
2006,200601,1061726,1103464,68,2006010617261,42,101,410642,1,1,71,2,25,6,1,100,0,0,11,115,1,10,2,22,3060,622,2540,2500,24,92,44,7,2,42,101,10,20
2006,200601,1061726,1103464,68,2006010617261,42,101,410642,1,2,108,2,23,6,1,100,0,0,10,101,1,10,2,23,2720,813M,33500,33500,324,64,42,101,3,42,0,60,10
2006,200601,1061988,1109428,99,2006010619881,42,101,411142,4,1,99,2,20,6,1,100,0,0,7,71,1,10,2,22,2340,611M1,6000,6000,0,52,13,89,2,42,101,80,0
2006,200601,1062077,1111313,253,2006010620771,42,101,411142,1,1,244,1,31,6,2,200,0,0,10,101,1,10,2,22,800,5412,51000,51000,494,78,42,101,3,42,101,10,60
2006,200601,1062388,1118865,178,2006010623881,42,101,410242,1,2,315,1,34,6,2,200,0,0,10,101,1,10,2,22,5840,524,30000,30000,226,44,36,47,3,42,91,10,20
2006,200601,1062441,1119763,82,2006010624411,42,101,410642,1,1,80,1,27,6,1,100,0,0,7,71,1,10,2,22,4700,4451,55010,55000,501,68,42,45,4,42,29,10,25
2006,200601,1062441,1119763,82,2006010624411,42,101,410642,1,2,124,1,27,6,1,100,0,0,10,101,1,10,2,22,1020,5415,75000,75000,501,65,42,95,2,42,29,10,35
2006,200601,1062441,1119763,82,2006010624411,42,101,410642,1,3,122,1,27,6,1,100,0,0,10,101,1,10,2,22,1020,52M2,70000,70000,501,65,42,29,4,42,29,10,30
2006,200601,1062441,1119763,82,2006010624411,42,101,410642,1,4,123,1,26,6,1,100,0,0,10,101,1,10,2,22,710,221MP,59000,59000,501,86,42,29,4,42,45,10,25
2006,200601,1062776,1126942,169,2006010627761,42,101,410442,1,1,164,2,25,6,2,200,0,0,6,62,1,10,2,25,930,92113,32000,32000,199,78,42,101,3,42,101,10,50
2006,200601,1062776,1126942,169,2006010627761,42,101,410442,1,4,221,1,28,6,2,200,0,0,10,101,1,10,2,22,4760,4441Z,29000,29000,280,47,42,101,3,42,17,10,60
2006,200601,1062835,1128485,109,2006010628351,42,101,410942,1,2,203,2,22,6,6,663,0,0,10,101,1,10,2,22,5120,522M,27000,27000,261,51,42,101,3,42,101,60,30
2006,200601,1062862,1128883,89,2006010628621,42,101,411042,1,1,93,2,23,6,1,100,0,0,10,101,1,10,2,22,4760,44611,50000,50000,479,47,42,101,3,42,101,32,10
2006,200601,1062945,1130582,428,2006010629451,42,101,410242,1,1,446,2,30,4,7,700,4,412,1,10,1,10,2,22,4130,722Z,1600,1600,15,11,214,0,5,42,101,10,30
2006,200601,1063182,1135442,82,2006010631821,42,101,410842,4,1,82,1,19,6,6,672,0,0,7,71,1,10,2,23,1960,5417,2000,2000,0,53,410,0,5,42,101,60,10
2006,200601,1063230,1136418,409,2006010632301,42,101,410242,1,1,426,2,38,6,1,100,2,200,6,62,1,10,2,22,3600,6231,13700,13700,68,13,42,101,3,42,101,32,45
2006,200601,1063265,1137379,103,2006010632651,42,101,411042,1,1,107,2,33,6,1,100,0,0,10,101,1,10,2,23,4760,4MS,50000,50000,481,47,42,17,4,42,91,10,45
2006,200601,1063569,1143942,70,2006010635691,42,101,410842,1,1,68,2,22,6,1,100,0,0,6,62,1,10,2,28,2340,611M1,1000,1000,9,52,42,101,3,42,91,10,10
2006,200601,1063569,1143942,70,2006010635691,42,101,410842,1,2,173,2,21,6,2,200,0,0,6,62,1,10,2,22,5700,611M1,8000,8000,77,61,42,101,3,42,101,10,10
2006,200601,1063640,1145338,101,2006010636401,42,101,410942,1,1,102,2,47,6,1,100,0,0,10,101,1,10,2,25,430,92M1,128000,128000,501,68,11,1,3,42,101,60,4
2006,200601,1063790,1149134,83,2006010637901,42,101,410542,1,1,80,2,31,6,1,100,0,0,10,101,1,10,2,28,2310,6111,10000,10000,95,72,13,67,4,42,101,10,20
2006,200601,1063889,1151291,379,2006010638891,42,101,410142,1,1,409,1,31,1,1,100,0,0,6,62,1,10,2,22,7340,44413,24000,24000,279,27,42,101,3,42,17,10,15
2006,200601,1063889,1151291,379,2006010638891,42,101,410142,1,2,207,2,28,1,1,100,0,0,2,24,1,10,2,22,7340,44413,31400,31400,279,27,42,101,3,42,17,10,15
2006,200601,1063996,1153790,119,2006010639961,42,101,411142,1,2,301,1,40,6,7,700,4,411,6,62,1,10,2,22,7340,8114,23900,23900,231,27,42,101,3,42,101,10,30
2006,200601,1064039,1154867,73,2006010640391,42,101,410942,1,1,73,1,25,6,1,100,0,0,11,115,1,10,2,22,2100,5411,130000,130000,501,93,24,31,4,10,3,10,35
2006,200601,1064063,1155372,330,2006010640631,42,101,410842,1,1,322,2,27,6,2,200,0,0,6,62,1,10,2,22,3600,6216,30000,30000,220,13,42,101,3,42,101,10,10
2006,200601,1064113,1156468,106,2006010641131,42,101,411142,4,1,106,2,18,6,4,400,0,0,6,65,1,10,2,22,430,5415,7000,7000,0,68,53,33,2,42,101,70,15
2006,200601,1064167,1157677,82,2006010641671,42,101,410642,1,4,98,2,16,6,2,200,0,0,4,40,1,10,2,28,4430,713Z,270,270,501,19,37,133,2,42,101,60,20
2006,200601,1064767,1172182,241,2006010647671,42,101,410142,1,1,260,1,28,6,1,100,0,0,7,71,1,10,2,22,6220,23,55000,55000,501,27,34,9,4,42,101,10,60
2006,200601,1064767,1172182,241,2006010647671,42,101,410142,1,2,395,1,25,6,1,100,0,0,6,62,1,10,2,22,6220,23,55000,55000,501,27,34,9,4,42,101,10,60
2006,200601,1064887,1174546,153,2006010648871,42,101,410942,1,1,154,2,40,4,1,100,0,0,6,62,1,10,2,22,5700,722Z,60000,60000,501,61,42,101,3,42,101,32,20
2006,200601,1065345,1184885,126,2006010653451,42,101,410742,4,1,126,2,20,6,8,801,0,0,6,65,1,10,2,22,4720,722Z,2050,2000,0,44,42,43,2,42,101,60,15
2006,200601,1065372,1185321,105,2006010653721,42,101,411142,1,1,101,1,38,1,9,901,0,0,11,114,1,10,2,22,410,23,35100,35100,501,32,25,0,2,42,91,10,40
2006,200601,1065372,1185321,105,2006010653721,42,101,411142,1,2,101,2,36,1,1,100,0,0,11,114,1,10,2,23,730,6111,120000,120000,501,66,25,0,2,42,101,60,15
2006,200601,1065468,1187669,294,2006010654681,42,101,410942,1,1,297,1,20,6,1,100,0,0,6,62,1,10,2,22,500,711,54000,54000,501,68,36,81,3,42,101,32,30
2006,200601,1065501,1188267,200,2006010655011,42,101,410742,1,1,204,2,23,6,2,200,0,0,6,62,1,10,2,22,5620,45211,20200,20200,85,44,42,91,4,42,91,32,180
2006,200601,1065541,1189098,59,2006010655411,42,101,410842,1,2,173,1,23,6,8,801,0,0,7,71,1,10,2,22,1010,524,2400,2400,23,65,42,101,3,42,91,10,30
2006,200601,1065754,1193907,109,2006010657541,42,101,410942,1,1,110,1,25,6,1,100,1,100,10,101,1,10,2,22,1020,5415,12000,12000,115,65,200,0,5,42,101,60,5
2006,200601,1065898,1196952,110,2006010658981,42,101,410442,1,1,107,2,27,1,2,200,0,0,11,114,1,10,2,22,2000,6241,41000,41000,501,65,42,101,3,42,91,10,25
2006,200601,1065898,1196952,110,2006010658981,42,101,410442,1,2,138,1,32,1,2,200,0,0,10,101,1,10,2,23,2010,6241,30000,30000,501,64,42,101,3,42,101,10,20
2006,200601,1066082,1201481,128,2006010660821,42,101,410942,1,2,179,2,46,1,6,610,0,0,10,101,1,10,2,22,3130,622,30000,30000,185,46,521,0,5,42,101,60,5
2006,200601,1066501,1211575,80,2006010665011,42,101,410942,1,1,81,1,24,6,1,100,0,0,10,101,1,10,2,22,4760,44611,61000,61000,501,47,55,0,2,42,101,10,60
2006,200601,1066501,1211575,80,2006010665011,42,101,410942,1,2,96,1,26,6,1,100,0,0,10,101,1,10,2,22,4760,44611,90500,90000,501,47,48,201,2,42,91,10,60
2006,200601,1066558,1213082,451,2006010665581,42,101,410342,1,1,442,1,40,1,1,100,0,0,7,71,1,10,2,22,9620,484,31600,31600,211,8,42,101,3,34,5,10,100
2006,200601,1067103,1226551,72,2006010671031,42,101,410942,1,2,73,2,29,6,1,100,0,0,10,101,1,10,2,22,4800,51111,70000,70000,501,66,42,101,3,42,101,36,15
2006,200601,1067132,1227194,131,2006010671321,42,101,410842,1,4,254,1,38,6,2,200,0,0,5,50,1,10,2,22,8500,337,4300,1300,269,23,263,0,5,42,101,32,55
2006,200601,1067132,1227194,131,2006010671321,42,101,410842,1,5,179,2,26,6,2,200,0,0,6,62,1,10,2,22,4760,448ZM,650,650,269,47,263,0,5,42,101,32,15
2006,200601,1067157,1227666,126,2006010671571,42,101,410742,4,1,126,2,21,6,1,100,0,0,6,62,1,10,2,25,5160,52M1,2500,2500,0,52,42,101,3,42,101,60,7
2006,200601,1067281,1230500,120,2006010672811,42,101,411042,1,1,126,2,33,3,1,100,0,0,11,114,1,10,2,22,50,3254,150000,150000,501,72,42,101,3,42,101,10,15
2006,200601,1067284,1230591,117,2006010672841,42,101,411142,1,1,114,2,45,3,2,200,0,0,11,116,1,10,2,23,2200,611M1,79600,79000,501,84,10,1,2,10,3,10,45
2006,200601,1067445,1234322,79,2006010674451,42,101,411142,1,1,78,2,23,6,1,100,0,0,10,101,1,10,2,23,3300,622,23500,23500,229,48,12,0,2,42,101,32,15
2006,200601,1067445,1234322,79,2006010674451,42,101,411142,1,2,97,1,24,6,1,100,0,0,10,101,1,10,2,27,1760,611M1,25000,25000,243,80,12,0,2,42,101,10,10
2006,200601,1067480,1235014,100,2006010674801,42,101,410542,1,1,106,1,27,1,1,100,0,0,10,101,1,10,2,22,4000,722Z,42100,42000,501,15,42,101,3,42,101,36,30
2006,200601,1067480,1235014,100,2006010674801,42,101,410542,1,2,97,2,27,1,1,100,0,0,10,101,1,10,2,22,4000,722Z,70000,45000,501,15,42,101,3,42,101,36,30
2006,200601,1067494,1235364,137,2006010674941,42,101,410142,1,1,147,1,39,1,1,100,0,0,6,61,1,10,2,28,3740,92MP,50000,50000,501,37,42,101,3,42,101,10,20
2006,200601,1067574,1237257,69,2006010675741,42,101,410842,1,1,69,1,23,6,2,200,3,300,10,101,1,10,2,22,230,611M1,30200,30000,296,72,42,45,4,42,45,10,20
2006,200601,1067792,1242344,153,2006010677921,42,101,410842,4,1,153,2,18,6,1,100,0,0,6,62,1,10,2,22,5260,611M1,2000,2000,0,44,34,39,4,42,101,80,0
2006,200601,1067817,1242911,121,2006010678171,42,101,410842,1,1,123,1,24,6,1,100,0,0,11,116,1,10,2,22,3050,622,90000,90000,501,82,45,0,2,42,101,10,15
2006,200601,1067914,1244924,105,2006010679141,42,101,411142,4,1,105,1,18,6,6,620,0,0,6,65,1,10,2,22,410,531,5000,5000,0,32,48,85,2,42,101,70,15
2006,200601,1068001,1247200,116,2006010680011,42,101,410542,1,1,113,2,65,5,1,100,0,0,4,40,1,10,2,22,1920,3252,74420,67000,501,53,42,17,4,42,101,60,5
2006,200601,1068027,1247776,120,2006010680271,42,101,410442,1,2,201,1,21,6,2,200,0,0,8,81,1,10,2,22,4020,7211,8900,8900,323,15,42,101,3,42,101,32,60
2006,200601,1068159,1250700,239,2006010681591,42,101,410642,1,1,235,1,26,6,1,100,0,0,11,114,1,10,2,22,4110,722Z,42000,42000,408,16,34,1,2,42,101,60,4
2006,200601,1068316,1254530,97,2006010683161,42,101,410642,1,2,91,2,30,1,1,100,0,0,10,101,1,10,2,22,3320,622,26000,23000,501,48,42,45,4,42,45,10,35
2006,200601,1068334,1255035,75,2006010683341,42,101,410342,1,1,79,2,28,1,1,100,0,0,11,114,1,10,2,28,800,92113,55000,55000,501,78,42,101,3,42,101,37,30
2006,200601,1068334,1255035,75,2006010683341,42,101,410342,1,2,128,1,30,1,1,100,0,0,6,62,1,10,2,22,6400,23,20000,20000,501,32,42,101,3,42,101,10,30
2006,200601,1068681,1263025,137,2006010686811,42,101,410342,1,1,143,2,58,4,1,100,0,0,6,62,1,10,2,22,4230,531,13800,13800,132,10,42,101,3,42,101,10,25
2006,200601,1068866,1266917,71,2006010688661,42,101,410642,1,1,73,2,21,6,1,100,0,0,7,71,1,10,2,22,1000,611M1,6100,6000,58,65,42,101,3,42,101,60,10
2006,200601,1068866,1266917,71,2006010688661,42,101,410642,1,2,91,1,24,6,1,100,0,0,10,101,1,10,1,13,6230,23,4800,0,46,19,44,7,3,42,101,36,51
2006,200601,1068876,1267160,160,2006010688761,42,101,411142,4,1,160,2,20,6,1,100,0,0,7,71,1,10,2,22,2340,611M3,8700,8700,0,52,42,101,3,42,101,80,0
2006,200601,1068914,1267809,97,2006010689141,42,101,410442,4,1,97,1,18,6,1,100,0,0,6,62,1,10,2,22,4130,722Z,4000,4000,0,11,42,101,3,42,101,10,15
2006,200601,1068919,1267851,84,2006010689191,42,101,411142,1,1,82,2,29,6,1,100,0,0,11,114,1,10,2,23,2400,712,15000,11000,144,68,42,101,3,42,101,32,30
2006,200601,1068919,1267851,84,2006010689191,42,101,411142,1,2,126,2,26,6,1,100,0,0,11,114,1,10,2,23,2400,712,24000,24000,232,68,42,101,3,42,101,32,45
2006,200601,1069014,1270239,154,2006010690141,42,101,411142,1,4,144,2,18,6,2,200,0,0,6,62,1,10,2,22,9620,45211,130,130,84,8,42,101,3,42,45,10,20
2006,200601,1069104,1272286,148,2006010691041,42,101,410142,1,1,144,2,32,6,1,100,0,0,11,115,1,10,2,22,3130,622,70000,69000,501,46,42,101,3,42,91,10,6
2006,200601,1069167,1273647,106,2006010691671,42,101,411142,4,1,106,1,18,6,1,100,0,0,6,65,1,10,2,23,5330,522M,2500,2500,0,44,6,37,2,36,59,70,35
2006,200601,1069322,1277201,391,2006010693221,42,101,410242,1,1,389,1,54,3,1,100,0,0,6,62,1,10,2,23,3920,81393,36500,36500,358,18,42,101,3,42,101,36,25
2006,200601,1069554,1282182,127,2006010695541,42,101,410842,1,2,179,2,28,6,2,200,0,0,11,114,1,10,2,28,2310,6111,38000,38000,452,72,42,101,3,42,101,10,30
2006,200601,1069554,1282182,127,2006010695541,42,101,410842,1,3,235,1,24,6,2,200,0,0,10,101,1,10,2,22,4760,448ZM,4900,4900,452,47,42,101,3,42,45,10,20
2006,200601,1069658,1284207,117,2006010696581,42,101,410942,1,1,118,1,34,4,1,100,0,0,10,101,1,10,2,22,430,325M,105300,105000,501,68,22,71,3,42,0,60,5
2006,200601,1070162,1296254,118,2006010701621,42,101,410542,1,1,116,2,35,6,1,100,2,200,6,62,1,10,2,23,7720,334M2,12200,5000,59,18,42,101,3,42,101,10,30
2006,200601,1070633,1307370,90,2006010706331,42,101,410942,1,1,91,2,23,6,1,100,0,0,10,101,1,10,2,22,4150,722Z,2000,2000,19,15,10,3,2,42,101,60,10
2006,200601,1070654,1307978,165,2006010706541,42,101,410142,1,1,161,2,36,4,1,100,0,0,7,71,1,10,2,22,3650,622,44000,30000,347,38,42,101,3,42,101,10,20
2006,200601,1070654,1307978,165,2006010706541,42,101,410142,1,2,177,1,19,6,1,100,0,0,6,61,1,10,2,22,5240,71395,11000,11000,347,44,42,101,3,42,17,10,15
2006,200601,1070707,1309224,129,2006010707071,42,101,410842,1,1,131,1,58,3,2,200,0,0,6,65,1,10,2,23,3500,622,43300,35000,414,22,42,101,3,42,101,10,30
2006,200601,1070795,1311117,141,2006010707951,42,101,410542,1,5,226,1,79,4,2,200,0,0,6,62,1,10,2,22,9620,484,10500,10500,110,8,42,101,3,42,101,32,35
2006,200601,1070867,1312583,230,2006010708671,42,101,410742,1,1,234,2,74,4,2,200,0,0,5,50,1,10,2,22,4430,5616,32000,19000,332,19,42,101,3,42,101,32,40
2006,200601,1071479,1326513,115,2006010714791,42,101,410642,1,1,120,2,33,6,1,100,0,0,11,115,1,10,2,22,2100,5411,75000,75000,501,93,42,101,3,42,101,10,20
2006,200601,1071479,1326513,115,2006010714791,42,101,410642,1,2,203,1,35,6,1,100,0,0,6,65,1,10,2,22,20,52M2,35000,35000,339,68,42,101,3,42,91,10,5
2006,200601,1071489,1326712,54,2006010714891,42,101,410642,1,1,56,2,22,6,1,100,0,0,10,101,1,10,2,22,3130,622,50000,50000,492,46,42,0,2,42,101,10,20
2006,200601,1071523,1327589,100,2006010715231,42,101,410142,1,1,108,1,47,4,1,100,0,0,6,62,1,10,2,22,4850,4236,39900,39900,391,47,42,17,4,42,17,10,20
2006,200601,1071839,1334907,373,2006010718391,42,101,411042,1,2,658,1,30,6,2,200,0,0,4,40,1,10,2,22,5810,2121,18000,18000,268,45,42,0,2,42,101,10,20
2006,200601,1072323,1346143,80,2006010723231,42,101,410842,1,1,78,2,27,6,2,200,0,0,7,71,1,10,2,23,3500,6231,40000,40000,384,22,42,101,3,42,45,10,25
2006,200601,1072369,1347227,70,2006010723691,42,101,410942,1,1,71,2,29,6,1,100,0,0,11,114,1,10,2,22,1000,5111Z,52000,50000,500,65,42,101,3,42,91,36,60
2006,200601,1072595,1352526,98,2006010725951,42,101,410142,1,3,98,1,29,6,1,100,0,0,3,30,1,10,2,22,9130,484,3400,3400,66,15,42,101,3,42,101,10,30
2006,200601,1072655,1353757,89,2006010726551,42,101,411142,1,1,88,2,24,6,1,100,0,0,10,101,1,10,2,22,800,52M2,52350,52000,501,78,42,101,3,42,101,35,25
2006,200601,1072669,1354133,477,2006010726691,42,101,410642,1,1,470,1,38,4,6,672,0,0,10,101,1,10,2,22,1010,5415,78000,78000,501,65,42,91,4,42,91,10,75
2006,200601,1072732,1355625,82,2006010727321,42,101,410842,1,1,80,2,27,6,1,100,0,0,11,114,1,10,2,28,2000,6111,42000,42000,402,65,42,91,4,42,101,10,25
2006,200601,1072766,1356330,88,2006010727661,42,101,410542,1,1,94,1,56,1,1,100,2,200,7,71,1,10,2,22,4220,8123,25100,25100,163,9,42,101,3,42,101,10,30
2006,200601,1072766,1356330,88,2006010727661,42,101,410542,1,2,104,2,37,1,1,100,4,426,10,101,1,10,2,22,4130,722Z,780,780,163,11,42,101,3,42,101,60,25
2006,200601,1072781,1356753,207,2006010727811,42,101,410442,1,1,201,2,33,6,2,200,0,0,4,40,1,10,2,22,4760,4M,3000,3000,28,47,42,101,3,42,91,32,45
2007,200701,1025337,2038,74,2007010253371,42,101,410942,4,1,74,1,19,6,1,100,4,498,6,62,1,10,2,22,4030,722Z,4000,4000,0,15,42,29,4,42,29,37,60
2007,200701,1025863,14320,464,2007010258631,42,101,410442,1,1,462,2,30,6,2,200,0,0,6,62,1,10,2,22,4800,51M,30000,30000,286,66,42,101,3,34,5,10,17
2007,200701,1025890,14824,217,2007010258901,42,101,410642,1,1,223,1,25,6,1,100,0,0,10,101,1,10,2,22,1000,5416,50080,50000,465,65,42,101,3,42,101,37,20
2007,200701,1025890,14824,217,2007010258901,42,101,410642,1,2,310,1,26,6,1,100,0,0,7,71,1,10,2,22,1040,5613,40000,40000,377,65,42,101,3,42,101,37,25
2007,200701,1026026,18187,169,2007010260261,42,101,411042,1,1,171,1,29,3,6,666,0,0,11,114,1,10,2,22,4400,713Z,2100,2100,19,19,34,1,2,34,1,10,55
2007,200701,1026159,21233,137,2007010261591,42,101,410442,1,9,143,2,24,6,2,200,0,0,6,62,1,10,2,22,3650,6211,20000,20000,189,38,42,101,3,42,91,10,25
2007,200701,1026566,30274,160,2007010265661,42,101,410642,1,1,162,2,36,6,6,610,0,0,10,101,1,10,1,13,4230,814,18800,0,179,10,42,101,3,42,101,10,30
2007,200701,1026626,31968,179,2007010266261,42,101,410942,4,1,179,2,20,6,2,200,0,0,6,62,1,10,2,23,2340,8131,3000,3000,0,52,39,57,2,42,101,60,5
2007,200701,1026689,33561,102,2007010266891,42,101,410242,1,4,133,2,40,6,2,200,0,0,7,71,1,10,2,22,3600,6231,12000,12000,82,13,34,13,2,42,101,10,10
2007,200701,1026851,37294,51,2007010268511,42,101,410542,1,1,51,1,28,6,1,100,0,0,10,101,1,10,2,28,2310,6111,43000,43000,400,72,42,45,4,42,101,10,26
2007,200701,1027148,44473,121,2007010271481,42,101,410942,1,1,119,1,50,3,1,100,0,0,11,116,1,10,2,23,2200,611M1,427000,382000,501,84,42,91,4,42,101,60,20
2007,200701,1027193,45830,98,2007010271931,42,101,411042,1,5,107,2,28,1,4,400,0,0,6,62,1,10,2,22,8960,3MS,3400,3400,387,18,500,0,5,34,7,32,30
2007,200701,1027318,49050,84,2007010273181,42,101,410842,1,1,88,2,31,6,2,200,0,0,7,71,1,10,2,22,5840,524,29300,29300,210,44,42,91,4,42,101,60,25
2007,200701,1027330,49315,162,2007010273301,42,101,410442,1,2,161,2,21,6,7,700,2,200,7,71,1,10,2,22,4720,45211,4930,930,218,44,42,101,3,42,101,32,45
2007,200701,1027330,49315,162,2007010273301,42,101,410442,1,4,139,1,34,6,1,100,3,300,2,24,1,10,2,23,4140,722Z,6500,6500,60,11,42,101,3,42,91,10,45
2007,200701,1027416,51708,94,2007010274161,42,101,410842,1,1,98,2,59,3,2,200,0,0,6,62,1,10,2,22,4610,623M,7000,7000,51,13,42,101,3,42,101,10,20
2007,200701,1027556,54983,219,2007010275561,42,101,411142,4,1,219,1,18,6,1,100,0,0,6,65,1,10,2,22,3410,44611,7000,7000,0,48,42,101,3,42,101,32,20
2007,200701,1027565,55122,126,2007010275651,42,101,411142,1,2,116,1,28,6,1,100,0,0,11,115,1,10,2,22,3010,6212,30000,30000,283,96,36,59,4,42,29,10,75
